candidate_id,project,file,start_line,end_line,candidate_type,dominant_issue,complexity_proxy,request_parameters,session_keys,database_tables,dom_selectors,forms,allowed_transformations,oracle_status
dolibarr-C1044,dolibarr,htdocs/product/stats/facture_fournisseur.php,1,268,mixed_php_html_sql,SQL in Presentation Logic,44,,,,"# . $product->id . ;# . $product->id;
				if (! empty($search_month))
					$option .= ;.border;.centpercent;.clearboth;.div-table-responsive;.divsearchfield;.fichecenter;.flat;.left;.liste;.liste_titre;.liste_titre_bydiv;.liste_total;.listwithfilterbefore;.oddeven;.tableforfield;.tagtable;.underbanner",,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1045,dolibarr,htdocs/product/stats/propal.php,1,266,mixed_php_html_sql,SQL in Presentation Logic,43,,,,"# . $product->id . ;# . $product->id;
				if (! empty($search_month))
					$option .= ;#.$product->id, $sortfield, $sortorder, ;.border;.centpercent;.clearboth;.div-table-responsive;.divsearchfield;.fichecenter;.flat;.left;.liste;.liste_titre;.liste_titre_bydiv;.liste_total;.listwithfilterbefore;.oddeven;.tableforfield;.tagtable;.underbanner",,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1046,dolibarr,htdocs/product/stats/supplier_proposal.php,1,265,mixed_php_html_sql,SQL in Presentation Logic,43,,,,"# . $product->id . ;# . $product->id;
				if (! empty($search_month))
					$option .= ;#.$product->id, $sortfield, $sortorder, ;.border;.centpercent;.clearboth;.div-table-responsive;.divsearchfield;.fichecenter;.flat;.left;.liste;.liste_titre;.liste_titre_bydiv;.liste_total;.listwithfilterbefore;.oddeven;.tableforfield;.tagtable;.underbanner",,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1047,dolibarr,htdocs/product/stock/card.php,1,717,mixed_php_html_sql,SQL in Presentation Logic,79,,newtoken,,"#.$id).;#.$id);
				exit;
			}
		}
		else
		{
			$action = ;#.$id, ;#.$object->id, $langs->trans(;#.$object->id.;#.$object->id;
	    $genallowed=$usercanread;
	    $delallowed=$usercancreate;
	    $modulepart = ;#.$objp->rowid.;.border;.button;.center;.centpercent;.clearboth;.ficheaddleft;.fichecenter;.fichehalfleft;.fichehalfright;.fieldrequired;.flat;.hideonsmartphone;.liste_total",card.php,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1048,dolibarr,htdocs/product/stock/fiche-valo.php,1,145,form_handling,Request Handling Mixed With Rendering,12,id,,,.border;.tdtop,,Extract Validation Helper;Extract Method;Extract View Helper,pending
dolibarr-C1049,dolibarr,htdocs/product/stock/index.php,1,189,mixed_php_html_sql,SQL in Presentation Logic,15,,newtoken,,#.$objp->entrepot_id.;.button;.ficheaddleft;.fichecenter;.fichethirdleft;.fichetwothirdright;.flat;.liste_titre;.noborder;.nohover;.notasortlink;.notopnoleft;.notopnoleftnoright;.oddeven;.right;.tdoverflowmax200,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1050,dolibarr,htdocs/product/stock/list.php,1,276,mixed_php_html_sql,SQL in Presentation Logic,35,,newtoken,when,.butActionNew;.div-table-responsive;.divsearchfieldfilter;.fa;.fa-plus-circle;.flat;.left;.liste;.liste_titre;.liste_titre_filter;.liste_total;.maxwidthsearch;.oddeven;.right;.tagtable;.text-plus-circle;.valignmiddle,formulaire,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1051,dolibarr,htdocs/product/stock/massstockmove.php,1,465,form_handling,Request Handling Mixed With Rendering,51,codemove,massstockmove;newtoken,,.button;.center;.centpercent;.div-table-responsive-no-min;.fieldrequired;.flat;.liste;.liste_titre;.maxwidth50;.noborder;.oddeven;.opacitymedium;.quatrevingtpercent;.right;.tagtable;.titlefield,formulaire;formulaire2,Extract Validation Helper;Extract Method;Extract View Helper,pending
dolibarr-C1052,dolibarr,htdocs/product/stock/movement_card.php,1,1220,mixed_php_html_sql,SQL in Presentation Logic,210,nbpiece,newtoken,a;extra;extrafields;hook;hooks,"#.$id);
            exit;
        }
        else
        {
            $error++;
            setEventMessages($product->error, $product->errors, ;#.$id.;#.$object->id);
                    exit;
                }
            }
            else
            {
                setEventMessages($product->error, $product->errors, ;#.$object->id.;#.$objp->entrepot_id
								.;#.urlencode($id);
    if ($search_movement)        $param.=;#cb;#formfilteraction;#search_type_mouvement;.border;.butAction;.center;.centpercent;.checkforselect;.clearboth;.div-table-responsive;.divsearchfieldfilter;.fa;.fa-trash;.ficheaddleft",,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1053,dolibarr,htdocs/product/stock/movement_list.php,1,1163,mixed_php_html_sql,SQL in Presentation Logic,201,nbpiece,newtoken,a;extra;extrafields;hook;hooks,"#.$id);
            exit;
        }
        else
        {
            $error++;
            setEventMessages($product->error, $product->errors, ;#.$id.;#.$id;
    if ($search_movement)        $param.=;#.$object->id);
                    exit;
                }
            }
            else
            {
                setEventMessages($product->error, $product->errors, ;#.$objp->entrepot_id
								.;#cb;#formfilteraction;#search_type_mouvement;.border;.butAction;.center;.centpercent;.checkforselect;.clearboth;.div-table-responsive;.divsearchfieldfilter;.fa;.fa-trash;.ficheaddleft;.fichecenter",,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1054,dolibarr,htdocs/product/stock/product.php,1,1091,mixed_php_html_sql,SQL in Presentation Logic,194,eatbyday;eatbymonth;eatbyyear;ref;sellbyday;sellbymonth;sellbyyear,newtoken,a;batch;customer;supplier,"# . $id . ;# . $object->id . ;#.$currcomb->fk_product_child, 2) ?>;#.$id);
	exit;
}

if($action == ;#.$id);
    exit;
}



/*
 * View
 */

$form = new Form($db);
$formproduct=new FormProduct($db);
if (! empty($conf->projet->enabled)) $formproject=new FormProjets($db);

if ($id > 0 || $ref)
{
	$object = new Product($db);
	$result = $object->fetch($id, $ref);

	$variants = $object->hasVariants();

	$object->load_stock();

	$title = $langs->trans(;#.$id.;#.$object->id);
					exit;
				}
			}
			else
			{
				setEventMessages($object->error, $object->errors, ;#.$object->id);
					exit;
				}
			}
			else
			{
			    setEventMessages($object->error, $object->errors, ;#cancellinebutton;#savelinebutton;.border;.butAction;.butActionRefused;.button;.center;.centpercent;.classfortooltip;.clearboth;.div-table-responsive;.fichecenter",,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1055,dolibarr,htdocs/product/stock/productlot_card.php,1,419,form_handling,Request Handling Mixed With Rendering,52,eatbyday;eatbymonth;eatbyyear;sellbyday;sellbymonth;sellbyyear,,,"# . $object->id, $langs->trans(;#.$object->id.;#.$object->id;
    $genallowed=$usercanread;
    $delallowed=$usercancreate;

    print $formfile->showdocuments(;.border;.butAction;.butActionDelete;.button;.center;.centpercent;.clearboth;.divButAction;.fichecenter;.fichehalfleft;.fieldrequired;.flat;.inline-block;.tabsAction;.titlefield;.underbanner",,Extract Validation Helper;Extract Method;Extract View Helper,pending
dolibarr-C1056,dolibarr,htdocs/product/stock/productlot_document.php,1,166,mixed_php_html,Mixed PHP/HTML,19,,,,"# . $object->id;
    include_once DOL_DOCUMENT_ROOT . ;.border;.clearboth;.fichecenter;.tableforfield;.titlefield;.underbanner",,Separate PHP Logic from Markup;Extract View Helper,pending
dolibarr-C1057,dolibarr,htdocs/product/stock/productlot_list.php,1,566,mixed_php_html,Mixed PHP/HTML,116,,newtoken,,#cb;#formfilteraction;#searchFormList;.center;.centpercent;.checkforselect;.div-table-responsive;.divsearchfield;.divsearchfieldfilter;.fa;.fa-trash;.flat;.left;.liste;.liste_titre;.liste_titre_bydiv;.liste_titre_filter;.liste_total;.maxwidthsearch;.nowrap,,Separate PHP Logic from Markup;Extract View Helper,pending
dolibarr-C1058,dolibarr,htdocs/product/stock/productlot_list.php,185,567,session_dependent_logic,Session-Dependent Logic,94,,newtoken,,#cb;#formfilteraction;#searchFormList;.center;.centpercent;.checkforselect;.div-table-responsive;.divsearchfield;.divsearchfieldfilter;.fa;.fa-trash;.flat;.left;.liste;.liste_titre;.liste_titre_bydiv;.liste_titre_filter;.liste_total;.maxwidthsearch;.nowrap,,Extract Guard;Extract Method,pending
dolibarr-C1059,dolibarr,htdocs/product/stock/replenish.php,1,771,mixed_php_html_sql,SQL in Presentation Logic,94,linecount;valid,newtoken,hook;hooks;physical,#draftorder;#salert;.button;.center;.check;.div-table-responsive;.flat;.inline-block;.liste;.liste_titre;.liste_titre_filter;.maxwidthsearch;.nowrap;.oddeven;.right;.valignmiddle,formFilterWarehouse;formulaire,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1060,dolibarr,htdocs/product/stock/replenishorders.php,1,337,mixed_php_html_sql,SQL in Presentation Logic,45,,,,"#.$obj->rowid;
            print ;.flat;.liste_titre;.liste_titre_filter;.noborder;.right",,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1061,dolibarr,htdocs/product/stock/valo.php,1,160,mixed_php_html_sql,SQL in Presentation Logic,20,page,,,#.$objp->rowid.;.liste_total;.noborder;.oddeven;.right,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1062,dolibarr,htdocs/product/stock/class/api_stockmovements.class.php,1,352,sql_data_access,SQL/Data Access Region,45,,,AWP;object;stock,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1063,dolibarr,htdocs/product/stock/class/api_stockmovements.class.php,96,176,sql_data_access,SQL/Data Access Region,12,,,AWP,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1064,dolibarr,htdocs/product/stock/class/api_stockmovements.class.php,177,216,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dolibarr-C1065,dolibarr,htdocs/product/stock/class/api_warehouses.class.php,1,283,sql_data_access,SQL/Data Access Region,36,,,object;warehouse,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1066,dolibarr,htdocs/product/stock/class/api_warehouses.class.php,95,162,sql_data_access,SQL/Data Access Region,11,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1067,dolibarr,htdocs/product/stock/class/entrepot.class.php,1,795,mixed_php_html_sql,SQL in Presentation Logic,93,,,a;denormalized;properties,"#.$id.;#.$this->id, LOG_DEBUG);

		$this->db->begin();

		if (! $error && empty($notrigger))
		{
            // Call trigger
            $result=$this->call_trigger(;#.$this->id;

        $linkclose=;.classfortooltip;.paddingright",,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1068,dolibarr,htdocs/product/stock/class/entrepot.class.php,126,200,sql_data_access,SQL/Data Access Region,10,,,properties,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1069,dolibarr,htdocs/product/stock/class/entrepot.class.php,200,263,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C1070,dolibarr,htdocs/product/stock/class/entrepot.class.php,263,342,sql_data_access,SQL/Data Access Region,13,,,denormalized,"#.$this->id, LOG_DEBUG);

		$this->db->begin();

		if (! $error && empty($notrigger))
		{
            // Call trigger
            $result=$this->call_trigger(",,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1071,dolibarr,htdocs/product/stock/class/entrepot.class.php,342,414,sql_data_access,SQL/Data Access Region,6,,,,#.$id.,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1072,dolibarr,htdocs/product/stock/class/entrepot.class.php,414,462,sql_data_access,SQL/Data Access Region,5,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1073,dolibarr,htdocs/product/stock/class/entrepot.class.php,576,627,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dolibarr-C1074,dolibarr,htdocs/product/stock/class/entrepot.class.php,627,674,long_method_or_region,Long or Complex Region,19,,,,"#.$this->id;

        $linkclose=;.classfortooltip;.paddingright",,Extract Method,pending
dolibarr-C1075,dolibarr,htdocs/product/stock/class/entrepot.class.php,701,745,sql_data_access,SQL/Data Access Region,5,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1076,dolibarr,htdocs/product/stock/class/mouvementstock.class.php,1,1109,mixed_php_html_sql,SQL in Presentation Logic,164,,,AWP;PMP;batch;batchnumber;detail;insert;link;llx_product_batch;llx_product_stock;pmp;product_lot;stock;stock_mouvement;table;the,#.$this->warehouse_id.;.classfortooltip,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1077,dolibarr,htdocs/product/stock/class/mouvementstock.class.php,114,552,sql_data_access,SQL/Data Access Region,85,,,AWP;PMP;batchnumber;detail;llx_product_batch;llx_product_stock;pmp;product_lot;stock;stock_mouvement;table;the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1078,dolibarr,htdocs/product/stock/class/mouvementstock.class.php,644,717,sql_data_access,SQL/Data Access Region,12,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1079,dolibarr,htdocs/product/stock/class/mouvementstock.class.php,814,897,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C1080,dolibarr,htdocs/product/stock/class/mouvementstock.class.php,897,958,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dolibarr-C1081,dolibarr,htdocs/product/stock/class/productlot.class.php,1,608,mixed_php_html_sql,SQL in Presentation Logic,94,,,database;its;link;object;request;the,"#.$this->id;

        if ($option != ;.classfortooltip;.paddingright",,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1082,dolibarr,htdocs/product/stock/class/productlot.class.php,116,226,sql_data_access,SQL/Data Access Region,27,,,the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1083,dolibarr,htdocs/product/stock/class/productlot.class.php,298,395,long_method_or_region,Long or Complex Region,27,,,,,,Extract Method,pending
dolibarr-C1084,dolibarr,htdocs/product/stock/class/productlot.class.php,395,446,sql_data_access,SQL/Data Access Region,9,,,its,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1085,dolibarr,htdocs/product/stock/class/productlot.class.php,531,593,long_method_or_region,Long or Complex Region,21,,,,"#.$this->id;

        if ($option != ;.classfortooltip;.paddingright",,Extract Method,pending
dolibarr-C1086,dolibarr,htdocs/product/stock/class/productstockentrepot.class.php,1,582,mixed_php_html_sql,SQL in Presentation Logic,100,,,database;its;link;object;request;the;which,#.$this->id.;.classfortooltip,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1087,dolibarr,htdocs/product/stock/class/productstockentrepot.class.php,88,169,sql_data_access,SQL/Data Access Region,20,,,the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1088,dolibarr,htdocs/product/stock/class/productstockentrepot.class.php,240,308,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dolibarr-C1089,dolibarr,htdocs/product/stock/class/productstockentrepot.class.php,308,378,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
dolibarr-C1090,dolibarr,htdocs/product/stock/class/productstockentrepot.class.php,378,427,sql_data_access,SQL/Data Access Region,8,,,its,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1091,dolibarr,htdocs/product/stock/class/productstockentrepot.class.php,527,571,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
dolibarr-C1092,dolibarr,htdocs/product/stock/lib/replenishment.lib.php,1,174,sql_data_access,SQL/Data Access Region,23,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1093,dolibarr,htdocs/product/stock/lib/replenishment.lib.php,33,81,sql_data_access,SQL/Data Access Region,9,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1094,dolibarr,htdocs/product/stock/lib/replenishment.lib.php,115,160,sql_data_access,SQL/Data Access Region,5,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1095,dolibarr,htdocs/product/stock/tpl/stockcorrection.tpl.php,1,153,form_handling,Request Handling Mixed With Rendering,25,inventorycode,newtoken,,#.$id.;#inventorycode;#mouvement;#nbpiece;#unitprice;.border;.button;.center;.fieldrequired;.maxwidth100onsmartphone;.minwidth300,,Extract Validation Helper;Extract Method;Extract View Helper,pending
dolibarr-C1096,dolibarr,htdocs/product/stock/tpl/stockcorrection.tpl.php,43,154,session_dependent_logic,Session-Dependent Logic,18,inventorycode,newtoken,,#.$id.;#inventorycode;#mouvement;#nbpiece;#unitprice;.border;.button;.center;.fieldrequired;.maxwidth100onsmartphone;.minwidth300,,Extract Guard;Extract Method,pending
dolibarr-C1097,dolibarr,htdocs/product/stock/tpl/stocktransfer.tpl.php,1,147,form_handling,Request Handling Mixed With Rendering,34,inventorycode,newtoken,,#.$id.;#inventorycode;.border;.button;.center;.fieldrequired;.maxwidth100onsmartphone;.minwidth300,,Extract Validation Helper;Extract Method;Extract View Helper,pending
dolibarr-C1098,dolibarr,htdocs/product/inventory/class/inventory.class.php,1,609,mixed_php_html_sql,SQL in Presentation Logic,115,,,another;database;link;object;the,"#.$this->id;

        $linkclose=;.classfortooltip;.paddingright",,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1099,dolibarr,htdocs/product/inventory/class/inventory.class.php,328,377,long_method_or_region,Long or Complex Region,18,,,,"#.$this->id;

        $linkclose=;.classfortooltip;.paddingright",,Extract Method,pending
dolibarr-C1100,dolibarr,htdocs/product/inventory/class/inventory.class.php,390,446,long_method_or_region,Long or Complex Region,29,,,,,,Extract Method,pending
dolibarr-C1101,dolibarr,htdocs/product/inventory/class/inventory.class.php,446,499,sql_data_access,SQL/Data Access Region,7,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1102,dolibarr,htdocs/product/inventory/class/inventory.class.php,499,578,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
dolibarr-C1103,dolibarr,htdocs/product/inventory/lib/inventory.lib.php,1,119,sql_data_access,SQL/Data Access Region,13,,,modules,"#.$inventory->id.$get, 1), $langs->trans($title),",,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1104,dolibarr,htdocs/product/inventory/tpl/inventory.tpl.php,1,214,mixed_php_html,Mixed PHP/HTML,189,,,,#.$object->id.;#qty_view_<?php echo $row[;.butAction;.butActionDelete;.butActionRefused;.button;.center;.classfortooltip;.left;.noborder;.right;.tabsAction;.warning;.workstation,<?php echo $_SERVER[,Separate PHP Logic from Markup;Extract View Helper,pending
dolibarr-C1105,dolibarr,htdocs/product/inventory/tpl/inventory.tpl.php,66,215,mixed_php_html,Mixed PHP/HTML,186,,,,#.$object->id.;#qty_view_<?php echo $row[;.butAction;.butActionDelete;.butActionRefused;.button;.center;.classfortooltip;.left;.noborder;.right;.tabsAction;.warning;.workstation,<?php echo $_SERVER[,Separate PHP Logic from Markup;Extract View Helper,pending
dolibarr-C1106,dolibarr,htdocs/product/dynamic_price/class/price_expression.class.php,1,381,sql_data_access,SQL/Data Access Region,60,,,database;object;request;the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1107,dolibarr,htdocs/product/dynamic_price/class/price_expression.class.php,78,141,sql_data_access,SQL/Data Access Region,17,,,the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1108,dolibarr,htdocs/product/dynamic_price/class/price_expression.class.php,141,184,sql_data_access,SQL/Data Access Region,4,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1109,dolibarr,htdocs/product/dynamic_price/class/price_expression.class.php,184,224,sql_data_access,SQL/Data Access Region,5,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1110,dolibarr,htdocs/product/dynamic_price/class/price_expression.class.php,260,320,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
dolibarr-C1111,dolibarr,htdocs/product/dynamic_price/class/price_expression.class.php,320,376,sql_data_access,SQL/Data Access Region,12,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1112,dolibarr,htdocs/product/dynamic_price/class/price_global_variable.class.php,1,359,sql_data_access,SQL/Data Access Region,55,,,database;object;request;the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1113,dolibarr,htdocs/product/dynamic_price/class/price_global_variable.class.php,84,146,sql_data_access,SQL/Data Access Region,15,,,the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1114,dolibarr,htdocs/product/dynamic_price/class/price_global_variable.class.php,146,185,sql_data_access,SQL/Data Access Region,5,,,database;object,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1115,dolibarr,htdocs/product/dynamic_price/class/price_global_variable.class.php,185,245,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dolibarr-C1116,dolibarr,htdocs/product/dynamic_price/class/price_global_variable.class.php,245,299,sql_data_access,SQL/Data Access Region,12,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1117,dolibarr,htdocs/product/dynamic_price/class/price_global_variable_updater.class.php,1,654,sql_data_access,SQL/Data Access Region,101,,,database;it;last_status;next_update;object;rate;request;the;timestamp;to,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1118,dolibarr,htdocs/product/dynamic_price/class/price_global_variable_updater.class.php,96,162,sql_data_access,SQL/Data Access Region,16,,,the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1119,dolibarr,htdocs/product/dynamic_price/class/price_global_variable_updater.class.php,162,205,sql_data_access,SQL/Data Access Region,5,,,database;object,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1120,dolibarr,htdocs/product/dynamic_price/class/price_global_variable_updater.class.php,205,268,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
dolibarr-C1121,dolibarr,htdocs/product/dynamic_price/class/price_global_variable_updater.class.php,268,322,sql_data_access,SQL/Data Access Region,12,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1122,dolibarr,htdocs/product/dynamic_price/class/price_global_variable_updater.class.php,374,415,sql_data_access,SQL/Data Access Region,3,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1123,dolibarr,htdocs/product/dynamic_price/class/price_global_variable_updater.class.php,415,457,sql_data_access,SQL/Data Access Region,6,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1124,dolibarr,htdocs/product/dynamic_price/class/price_global_variable_updater.class.php,457,572,long_method_or_region,Long or Complex Region,23,,,,,,Extract Method,pending
dolibarr-C1125,dolibarr,htdocs/product/dynamic_price/class/price_parser.class.php,133,255,long_method_or_region,Long or Complex Region,26,,,,,,Extract Method,pending
dolibarr-C1126,dolibarr,htdocs/product/dynamic_price/class/price_parser.class.php,255,296,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C1127,dolibarr,htdocs/product/canvas/product/actions_card_product.class.php,1,436,sql_data_access,SQL/Data Access Region,51,canvas;tosell,,this,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1128,dolibarr,htdocs/product/canvas/product/actions_card_product.class.php,76,250,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
dolibarr-C1129,dolibarr,htdocs/product/canvas/product/actions_card_product.class.php,250,308,sql_data_access,SQL/Data Access Region,4,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1130,dolibarr,htdocs/product/canvas/product/actions_card_product.class.php,308,437,sql_data_access,SQL/Data Access Region,26,canvas;tosell,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1131,dolibarr,htdocs/product/canvas/service/actions_card_service.class.php,1,369,mixed_php_html_sql,SQL in Presentation Logic,44,canvas;tosell,,for;this,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1132,dolibarr,htdocs/product/canvas/service/actions_card_service.class.php,75,230,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
dolibarr-C1133,dolibarr,htdocs/product/canvas/service/actions_card_service.class.php,230,287,sql_data_access,SQL/Data Access Region,4,,,,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1134,dolibarr,htdocs/product/canvas/service/actions_card_service.class.php,287,370,sql_data_access,SQL/Data Access Region,16,canvas;tosell,,for,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C1135,dolibarr,htdocs/product/canvas/service/tpl/card_create.tpl.php,1,109,mixed_php_html,Mixed PHP/HTML,67,,newtoken,,.allwidth;.border;.button;.fieldrequired;.tdtop,<?php echo $_SERVER[,Separate PHP Logic from Markup;Extract View Helper,pending
dolibarr-C1136,dolibarr,htdocs/product/canvas/service/tpl/card_edit.tpl.php,1,87,mixed_php_html,Mixed PHP/HTML,45,,newtoken,,.allwidth;.border;.button;.fieldrequired;.tdtop,<?php echo $_SERVER[,Separate PHP Logic from Markup;Extract View Helper,pending
dolibarr-C1137,dolibarr,htdocs/product/canvas/service/tpl/card_view.tpl.php,1,83,mixed_php_html,Mixed PHP/HTML,42,,,,.allwidth;.border;.tdtop,,Separate PHP Logic from Markup;Extract View Helper,pending
dolibarr-C1138,dolibarr,htdocs/product/canvas/product/tpl/card_create.tpl.php,1,137,mixed_php_html,Mixed PHP/HTML,104,,newtoken,,.allwidth;.border;.button;.fieldrequired;.tdtop,<?php echo $_SERVER[,Separate PHP Logic from Markup;Extract View Helper,pending
dolibarr-C1139,dolibarr,htdocs/product/canvas/product/tpl/card_edit.tpl.php,1,115,mixed_php_html,Mixed PHP/HTML,81,,newtoken,,.allwidth;.border;.button;.fieldrequired;.tdtop,<?php echo $_SERVER[,Separate PHP Logic from Markup;Extract View Helper,pending
dolibarr-C1140,dolibarr,htdocs/product/canvas/product/tpl/card_view.tpl.php,1,103,mixed_php_html,Mixed PHP/HTML,56,,,,.allwidth;.border;.tdtop,,Separate PHP Logic from Markup;Extract View Helper,pending
dolibarr-C1141,dolibarr,htdocs/printing/admin/printing.php,1,363,mixed_php_html_sql,SQL in Presentation Logic,53,setupdriver,newtoken,,.button;.center;.liste_titre;.noborder;.oddeven;.quatrevingtpercent,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dolibarr-C1142,dolibarr,htdocs/paypal/admin/paypal.php,1,331,mixed_php_html,Mixed PHP/HTML,39,,newtoken,,#PAYMENT_SECURITY_TOKEN;#apidoc;#apidoca;#generate_token;.button;.center;.fieldrequired;.linkobject;.liste_titre;.noborder;.oddeven;.reposition;.titlefield,,Separate PHP Logic from Markup;Extract View Helper,pending
dolibarr-C1143,dolibarr,htdocs/paypal/lib/paypal.lib.php,1,741,mixed_php_html,Mixed PHP/HTML,109,,FinalPaymentAmt;PaymentType;TOKEN;curl_error_msg;curl_error_no;currencyCodeType;ipaddress;nvpReqArray;payer_id;reshash,,#paypalurl;.quatrevingtpercent,,Separate PHP Logic from Markup;Extract View Helper,pending
dolibarr-C1144,dolibarr,htdocs/paypal/lib/paypal.lib.php,91,197,long_method_or_region,Long or Complex Region,61,,,,,,Extract Method,pending
dolibarr-C1145,dolibarr,htdocs/paypal/lib/paypal.lib.php,197,333,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C1146,dolibarr,htdocs/paypal/lib/paypal.lib.php,333,442,session_dependent_logic,Session-Dependent Logic,14,,FinalPaymentAmt;PaymentType;TOKEN;currencyCodeType;ipaddress,,,,Extract Guard;Extract Method,pending
dolibarr-C1147,dolibarr,htdocs/paypal/lib/paypal.lib.php,442,492,session_dependent_logic,Session-Dependent Logic,2,,payer_id,,,,Extract Guard;Extract Method,pending
dolibarr-C1148,dolibarr,htdocs/paypal/lib/paypal.lib.php,586,697,session_dependent_logic,Session-Dependent Logic,17,,curl_error_msg;curl_error_no;nvpReqArray,,,,Extract Guard;Extract Method,pending
dolibarr-C1149,dolibarr,htdocs/paypal/lib/paypalfunctions.lib.php,1,77,session_dependent_logic,Session-Dependent Logic,16,,,,,,Extract Guard;Extract Method,pending
