candidate_id,project,file,start_line,end_line,candidate_type,dominant_issue,complexity_proxy,request_parameters,session_keys,database_tables,dom_selectors,forms,allowed_transformations,oracle_status
phppgadmin-C0142,phppgadmin,views.php,35,126,long_method_or_region,Long or Complex Region,19,nulls;ops;query;return;show;values;view,,,,,Extract Method,pending
phppgadmin-C0143,phppgadmin,views.php,126,201,long_method_or_region,Long or Complex Region,14,cascade;ma;view,,,,,Extract Method,pending
phppgadmin-C0144,phppgadmin,views.php,201,340,long_method_or_region,Long or Complex Region,25,formComment;formTables;formView,,,,,Extract Method,pending
phppgadmin-C0145,phppgadmin,views.php,435,556,sql_data_access,SQL/Data Access Region,32,dblFldMeth;formComment;formCondition;formFields;formLink;formTables;formView,,additional;all;condition;conditions;do;order,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0146,phppgadmin,views.php,556,691,long_method_or_region,Long or Complex Region,6,database;schema;server,,,,,Extract Method,pending
phppgadmin-C0147,phppgadmin,views.php,716,788,long_method_or_region,Long or Complex Region,18,cancel;drop;view,,,,,Extract Method,pending
phppgadmin-C0148,phppgadmin,classes/Misc.php,1,2655,mixed_php_html_sql,SQL in Presentation Logic,370,aggrname;aggrtype;column;database;ftscfg;function;function_oid;ma;paginate;plugin;rolename;schema;server;table;view,history;sharedPassword;sharedUsername;webdbLanguage;webdbLastTab;webdbLogin,HTML;plugins;publically;which,#fkbg;#fklist;.comment_cell;.data;.error;.host;.platform;.port;.pre;.username,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phppgadmin-C0149,phppgadmin,classes/Misc.php,52,198,long_method_or_region,Long or Complex Region,18,aggrname;aggrtype;column;database;ftscfg;function;function_oid;plugin;rolename;schema;server;table;view,,,,,Extract Method,pending
phppgadmin-C0150,phppgadmin,classes/Misc.php,249,415,long_method_or_region,Long or Complex Region,59,,,,.data;.error;.pre,,Extract Method,pending
phppgadmin-C0151,phppgadmin,classes/Misc.php,458,522,session_dependent_logic,Session-Dependent Logic,8,server,webdbLogin,,,,Extract Guard;Extract Method,pending
phppgadmin-C0152,phppgadmin,classes/Misc.php,522,575,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
phppgadmin-C0153,phppgadmin,classes/Misc.php,674,723,session_dependent_logic,Session-Dependent Logic,9,,webdbLastTab,,,,Extract Guard;Extract Method,pending
phppgadmin-C0154,phppgadmin,classes/Misc.php,723,1319,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
phppgadmin-C0155,phppgadmin,classes/Misc.php,1332,1476,session_dependent_logic,Session-Dependent Logic,9,server,sharedUsername;webdbLanguage,,.host;.platform;.port;.username,,Extract Guard;Extract Method,pending
phppgadmin-C0156,phppgadmin,classes/Misc.php,1525,1676,long_method_or_region,Long or Complex Region,24,aggrname;column;database;ftscfg;rolename;schema;table;view,,,,,Extract Method,pending
phppgadmin-C0157,phppgadmin,classes/Misc.php,1700,1757,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
phppgadmin-C0158,phppgadmin,classes/Misc.php,1833,1869,long_method_or_region,Long or Complex Region,10,database;schema;server,,,,,Extract Method,pending
phppgadmin-C0159,phppgadmin,classes/Misc.php,1885,1935,long_method_or_region,Long or Complex Region,10,ma,,,,,Extract Method,pending
phppgadmin-C0160,phppgadmin,classes/Misc.php,1935,2123,long_method_or_region,Long or Complex Region,50,,,,.comment_cell,,Extract Method,pending
phppgadmin-C0161,phppgadmin,classes/Misc.php,2123,2159,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
phppgadmin-C0162,phppgadmin,classes/Misc.php,2339,2387,session_dependent_logic,Session-Dependent Logic,8,,webdbLogin,,,,Extract Guard;Extract Method,pending
phppgadmin-C0163,phppgadmin,classes/Misc.php,2406,2448,session_dependent_logic,Session-Dependent Logic,12,server,sharedPassword;sharedUsername;webdbLogin,,,,Extract Guard;Extract Method,pending
phppgadmin-C0164,phppgadmin,classes/Misc.php,2504,2575,sql_data_access,SQL/Data Access Region,11,database;server,,,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0165,phppgadmin,classes/Misc.php,2575,2656,long_method_or_region,Long or Complex Region,11,database;server,,,#fkbg;#fklist,,Extract Method,pending
phppgadmin-C0166,phppgadmin,lang/english.php,1,905,sql_data_access,SQL/Data Access Region,99,,,a;failed;history;table;the,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0167,phppgadmin,libraries/errorhandler.inc.php,1,78,form_handling,Request Handling Mixed With Rendering,11,server,sharedPassword;sharedUsername;webdbLogin,,,,Extract Validation Helper;Extract Method;Extract View Helper,pending
phppgadmin-C0168,phppgadmin,libraries/errorhandler.inc.php,22,79,session_dependent_logic,Session-Dependent Logic,9,server,sharedPassword;sharedUsername;webdbLogin,,,,Extract Guard;Extract Method,pending
phppgadmin-C0169,phppgadmin,libraries/highlight.php,1,1114,mixed_php_html,Mixed PHP/HTML,72,,,,.comment;.html_entity;.keyword;.literal;.sch_chr;.sch_num;.sch_str;.xml_pi;.xml_tag,,Separate PHP Logic from Markup;Extract View Helper,pending
phppgadmin-C0170,phppgadmin,libraries/highlight.php,69,520,long_method_or_region,Long or Complex Region,48,,,,,,Extract Method,pending
phppgadmin-C0171,phppgadmin,libraries/highlight.php,590,1115,long_method_or_region,Long or Complex Region,21,,,,.comment;.html_entity;.literal;.sch_chr;.sch_num;.sch_str;.xml_pi,,Extract Method,pending
phppgadmin-C0172,phppgadmin,libraries/lib.inc.php,1,268,session_dependent_logic,Session-Dependent Logic,64,database;language;loginServer;loginShared;loginUsername;schema;server;theme,ppaTheme;sharedPassword;sharedUsername;webdbLanguage,a,,,Extract Guard;Extract Method,pending
phppgadmin-C0173,phppgadmin,tests/selenium/testBuilder.class.php,1,190,mixed_php_html_sql,SQL in Presentation Logic,6,language;server,,the,#loginPassword;.label;.message;.topbar;.trail;.username,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phppgadmin-C0174,phppgadmin,tests/selenium/TestSuite.php,1,52,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
phppgadmin-C0175,phppgadmin,tests/selenium/TestSuite.php,8,53,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
phppgadmin-C0176,phppgadmin,tests/simpletests/testcase/Databases/FindObjectsTest.php,75,220,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phppgadmin-C0177,phppgadmin,tests/simpletests/testcase/Databases/SqlTest.php,1,349,sql_data_access,SQL/Data Access Region,18,,,public;studen;student,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0178,phppgadmin,tests/simpletests/testcase/Schemas/TableTest.php,1,669,sql_data_access,SQL/Data Access Region,12,,,SimpleTest;an;the,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0179,phppgadmin,tests/simpletests/testcase/Schemas/ViewTest.php,1,352,sql_data_access,SQL/Data Access Region,14,,,an;noexisttable;the;viewtest,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0180,phppgadmin,tests/simpletests/testcase/Tables/DeadlockTest.php,1,399,sql_data_access,SQL/Data Access Region,16,,,SimpleTest,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0181,phppgadmin,tests/selenium/src/01-roles.php,1,145,long_method_or_region,Long or Complex Region,20,run,,,.message,,Extract Method,pending
phppgadmin-C0182,phppgadmin,tests/selenium/src/04-database.php,1,75,long_method_or_region,Long or Complex Region,13,run,,,.message,,Extract Method,pending
phppgadmin-C0183,phppgadmin,tests/selenium/src/08-domaine.php,1,120,long_method_or_region,Long or Complex Region,13,run,,,.label;.message;.trail,,Extract Method,pending
phppgadmin-C0184,phppgadmin,tests/selenium/src/10-table.php,1,198,long_method_or_region,Long or Complex Region,14,run,,,.comment;.label;.message;.navlink;.trail,,Extract Method,pending
phppgadmin-C0185,phppgadmin,tests/selenium/src/12-admin.php,1,248,long_method_or_region,Long or Complex Region,15,run,,,#control;.crumb;.data,,Extract Method,pending
phppgadmin-C0186,phppgadmin,tests/selenium/src/30-view.php,1,106,sql_data_access,SQL/Data Access Region,6,run,,student;test_schema,.comment;.label;.message;.navlink;.trail,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0187,phppgadmin,plugins/Report/plugin.php,1,807,mixed_php_html_sql,SQL in Presentation Logic,77,action;back;cancel;confirm;database;db_name;descr;fromsql;paginate;plugin;query;report;report_id;report_name;report_sql;schema;server;sortdir;sortkey;subject,sqlquery,a;session;the,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phppgadmin-C0188,phppgadmin,plugins/Report/plugin.php,216,324,session_dependent_logic,Session-Dependent Logic,10,action;database;paginate;plugin;report;report_id;schema;server;sortdir;sortkey;subject,sqlquery,,,,Extract Guard;Extract Method,pending
phppgadmin-C0189,phppgadmin,plugins/Report/plugin.php,528,601,session_dependent_logic,Session-Dependent Logic,16,database;db_name;descr;fromsql;paginate;report_name;report_sql;sortdir;sortkey;subject,sqlquery,,,,Extract Guard;Extract Method,pending
phppgadmin-C0190,phppgadmin,plugins/Report/plugin.php,690,808,long_method_or_region,Long or Complex Region,4,,,,,,Extract Method,pending
phppgadmin-C0191,phppgadmin,libraries/adodb/adodb-csvlib.inc.php,34,94,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phppgadmin-C0192,phppgadmin,libraries/adodb/adodb-csvlib.inc.php,94,267,long_method_or_region,Long or Complex Region,36,,,,,,Extract Method,pending
phppgadmin-C0193,phppgadmin,libraries/adodb/adodb-csvlib.inc.php,267,318,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
phppgadmin-C0194,phppgadmin,libraries/adodb/adodb-datadict.inc.php,54,184,long_method_or_region,Long or Complex Region,29,,,,,,Extract Method,pending
phppgadmin-C0195,phppgadmin,libraries/adodb/adodb-datadict.inc.php,218,332,long_method_or_region,Long or Complex Region,3,,,,,,Extract Method,pending
phppgadmin-C0196,phppgadmin,libraries/adodb/adodb-datadict.inc.php,595,807,long_method_or_region,Long or Complex Region,68,,,,,,Extract Method,pending
phppgadmin-C0197,phppgadmin,libraries/adodb/adodb-datadict.inc.php,939,1032,long_method_or_region,Long or Complex Region,26,,,,,,Extract Method,pending
phppgadmin-C0198,phppgadmin,libraries/adodb/adodb-error.inc.php,58,91,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phppgadmin-C0199,phppgadmin,libraries/adodb/adodb-lib.inc.php,1,1197,mixed_php_html_sql,SQL in Presentation Logic,280,,,abc;b;browser;field;if;query;the;with;would,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phppgadmin-C0200,phppgadmin,libraries/adodb/adodb-lib.inc.php,22,52,sql_data_access,SQL/Data Access Region,8,,,abc;b,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0201,phppgadmin,libraries/adodb/adodb-lib.inc.php,52,95,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phppgadmin-C0202,phppgadmin,libraries/adodb/adodb-lib.inc.php,137,217,sql_data_access,SQL/Data Access Region,25,,,field;if;would,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0203,phppgadmin,libraries/adodb/adodb-lib.inc.php,217,303,long_method_or_region,Long or Complex Region,23,,,,,,Extract Method,pending
phppgadmin-C0204,phppgadmin,libraries/adodb/adodb-lib.inc.php,303,401,long_method_or_region,Long or Complex Region,23,,,,,,Extract Method,pending
phppgadmin-C0205,phppgadmin,libraries/adodb/adodb-lib.inc.php,401,496,sql_data_access,SQL/Data Access Region,27,,,with,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0206,phppgadmin,libraries/adodb/adodb-lib.inc.php,550,600,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phppgadmin-C0207,phppgadmin,libraries/adodb/adodb-lib.inc.php,600,739,long_method_or_region,Long or Complex Region,30,,,,,,Extract Method,pending
phppgadmin-C0208,phppgadmin,libraries/adodb/adodb-lib.inc.php,759,912,sql_data_access,SQL/Data Access Region,24,,,the,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0209,phppgadmin,libraries/adodb/adodb-lib.inc.php,912,979,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
phppgadmin-C0210,phppgadmin,libraries/adodb/adodb-lib.inc.php,979,1034,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
phppgadmin-C0211,phppgadmin,libraries/adodb/adodb-lib.inc.php,1034,1100,long_method_or_region,Long or Complex Region,23,,,,,,Extract Method,pending
phppgadmin-C0212,phppgadmin,libraries/adodb/adodb-lib.inc.php,1100,1155,long_method_or_region,Long or Complex Region,23,,,,,,Extract Method,pending
phppgadmin-C0213,phppgadmin,libraries/adodb/adodb-time.inc.php,157,300,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
phppgadmin-C0214,phppgadmin,libraries/adodb/adodb-time.inc.php,300,408,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
phppgadmin-C0215,phppgadmin,libraries/adodb/adodb-time.inc.php,436,608,long_method_or_region,Long or Complex Region,37,,,,,,Extract Method,pending
phppgadmin-C0216,phppgadmin,libraries/adodb/adodb-time.inc.php,800,1001,long_method_or_region,Long or Complex Region,30,,,,,,Extract Method,pending
phppgadmin-C0217,phppgadmin,libraries/adodb/adodb-time.inc.php,1018,1039,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
phppgadmin-C0218,phppgadmin,libraries/adodb/adodb-time.inc.php,1039,1199,long_method_or_region,Long or Complex Region,68,,,,,,Extract Method,pending
phppgadmin-C0219,phppgadmin,libraries/adodb/adodb-time.inc.php,1210,1318,long_method_or_region,Long or Complex Region,25,,,,,,Extract Method,pending
phppgadmin-C0220,phppgadmin,libraries/adodb/adodb-time.inc.php,1324,1429,long_method_or_region,Long or Complex Region,75,,,,,,Extract Method,pending
phppgadmin-C0221,phppgadmin,libraries/adodb/adodb.inc.php,1,4416,sql_data_access,SQL/Data Access Region,736,,,CacheSelectLimit;Query;Ron;TABLE;a;blobtable;clobtable;http;in;memory;now;select;syntax;table;the;with,.ADODB2_$drivername;.Perf_$drivername;.ado,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0222,phppgadmin,libraries/adodb/adodb.inc.php,146,221,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
phppgadmin-C0223,phppgadmin,libraries/adodb/adodb.inc.php,304,430,sql_data_access,SQL/Data Access Region,21,,,TABLE;in;syntax,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0224,phppgadmin,libraries/adodb/adodb.inc.php,513,544,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
phppgadmin-C0225,phppgadmin,libraries/adodb/adodb.inc.php,575,606,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
phppgadmin-C0226,phppgadmin,libraries/adodb/adodb.inc.php,944,1021,long_method_or_region,Long or Complex Region,29,,,,,,Extract Method,pending
phppgadmin-C0227,phppgadmin,libraries/adodb/adodb.inc.php,1021,1072,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
phppgadmin-C0228,phppgadmin,libraries/adodb/adodb.inc.php,1257,1322,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
phppgadmin-C0229,phppgadmin,libraries/adodb/adodb.inc.php,1764,1869,long_method_or_region,Long or Complex Region,23,,,,,,Extract Method,pending
phppgadmin-C0230,phppgadmin,libraries/adodb/adodb.inc.php,1869,1915,sql_data_access,SQL/Data Access Region,10,,,Query;with,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0231,phppgadmin,libraries/adodb/adodb.inc.php,2260,2304,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
phppgadmin-C0232,phppgadmin,libraries/adodb/adodb.inc.php,2322,2381,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
phppgadmin-C0233,phppgadmin,libraries/adodb/adodb.inc.php,2527,2557,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
phppgadmin-C0234,phppgadmin,libraries/adodb/adodb.inc.php,2632,2673,sql_data_access,SQL/Data Access Region,8,,,a,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0235,phppgadmin,libraries/adodb/adodb.inc.php,2917,2958,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phppgadmin-C0236,phppgadmin,libraries/adodb/adodb.inc.php,3090,3193,long_method_or_region,Long or Complex Region,21,,,,,,Extract Method,pending
phppgadmin-C0237,phppgadmin,libraries/adodb/adodb.inc.php,3366,3416,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phppgadmin-C0238,phppgadmin,libraries/adodb/adodb.inc.php,3639,3675,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
phppgadmin-C0239,phppgadmin,libraries/adodb/adodb.inc.php,3675,3824,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
phppgadmin-C0240,phppgadmin,libraries/adodb/adodb.inc.php,4093,4127,long_method_or_region,Long or Complex Region,13,,,,.ado,,Extract Method,pending
phppgadmin-C0241,phppgadmin,libraries/adodb/adodb.inc.php,4141,4308,long_method_or_region,Long or Complex Region,64,,,,,,Extract Method,pending
phppgadmin-C0242,phppgadmin,libraries/adodb/adodb.inc.php,4308,4340,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
phppgadmin-C0243,phppgadmin,libraries/adodb/toexport.inc.php,63,132,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
phppgadmin-C0244,phppgadmin,libraries/adodb/tohtml.inc.php,1,201,mixed_php_html_sql,SQL in Presentation Logic,51,,,several;table,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phppgadmin-C0245,phppgadmin,libraries/adodb/tohtml.inc.php,41,122,long_method_or_region,Long or Complex Region,25,,,,,,Extract Method,pending
phppgadmin-C0246,phppgadmin,libraries/adodb/tohtml.inc.php,122,169,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
phppgadmin-C0247,phppgadmin,libraries/adodb/tohtml.inc.php,169,201,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
phppgadmin-C0248,phppgadmin,libraries/adodb/drivers/adodb-postgres64.inc.php,1,1074,sql_data_access,SQL/Data Access Region,230,,,Alberto;Freek;TABLE;a;adoxyz;http;ideas;pg_attrdef;pg_catalog;pg_class;pg_database;pg_indexes;pg_tables;pg_trigger;pg_views;previous;the;would,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0249,phppgadmin,libraries/adodb/drivers/adodb-postgres64.inc.php,48,120,sql_data_access,SQL/Data Access Region,9,,,Freek;TABLE;pg_attrdef;pg_class;pg_database;pg_tables;pg_views,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0250,phppgadmin,libraries/adodb/drivers/adodb-postgres64.inc.php,263,350,long_method_or_region,Long or Complex Region,23,,,,,,Extract Method,pending
phppgadmin-C0251,phppgadmin,libraries/adodb/drivers/adodb-postgres64.inc.php,473,587,long_method_or_region,Long or Complex Region,28,,,,,,Extract Method,pending
phppgadmin-C0252,phppgadmin,libraries/adodb/drivers/adodb-postgres64.inc.php,587,655,sql_data_access,SQL/Data Access Region,9,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0253,phppgadmin,libraries/adodb/drivers/adodb-postgres64.inc.php,655,705,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
phppgadmin-C0254,phppgadmin,libraries/adodb/drivers/adodb-postgres64.inc.php,722,800,sql_data_access,SQL/Data Access Region,23,,,adoxyz,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0255,phppgadmin,libraries/adodb/drivers/adodb-postgres64.inc.php,1010,1075,long_method_or_region,Long or Complex Region,37,,,,,,Extract Method,pending
phppgadmin-C0256,phppgadmin,libraries/adodb/drivers/adodb-postgres7.inc.php,1,313,sql_data_access,SQL/Data Access Region,55,,,Edward;TABLE;pg_class;pg_constraint;pg_description;pg_namespace;pg_trigger;the,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0257,phppgadmin,libraries/adodb/drivers/adodb-postgres7.inc.php,65,110,sql_data_access,SQL/Data Access Region,4,,,Edward;pg_class;pg_constraint;pg_description;pg_namespace,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0258,phppgadmin,libraries/adodb/drivers/adodb-postgres7.inc.php,143,184,sql_data_access,SQL/Data Access Region,14,,,the,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0259,phppgadmin,classes/database/ADODB_base.php,1,351,sql_data_access,SQL/Data Access Region,49,,,a;database;the,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0260,phppgadmin,classes/database/ADODB_base.php,129,167,sql_data_access,SQL/Data Access Region,12,,,the,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0261,phppgadmin,classes/database/ADODB_base.php,167,211,sql_data_access,SQL/Data Access Region,14,,,a,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0262,phppgadmin,classes/database/ADODB_base.php,211,258,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
phppgadmin-C0263,phppgadmin,classes/database/Connection.php,53,116,long_method_or_region,Long or Complex Region,26,,,,,,Extract Method,pending
phppgadmin-C0264,phppgadmin,classes/database/Postgres.php,1,8087,mixed_php_html_sql,SQL in Presentation Logic,1068,schema,,PUBLIC;_alterTable;a;account;alterAggregate;another;failed;one;operations;or;parent;pg_catalog;pg_class;pg_database;pg_group;pg_namespace;pg_prepared_xacts;pg_relcheck;pg_roles;pg_stat_all_indexes;pg_stat_all_tables;pg_stat_database;pg_statio_all_indexes;pg_statio_all_tables;pg_type;pg_user;repeating;the;unnest;which,#oid,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phppgadmin-C0265,phppgadmin,classes/database/Postgres.php,243,311,long_method_or_region,Long or Complex Region,27,,,,,,Extract Method,pending
phppgadmin-C0266,phppgadmin,classes/database/Postgres.php,311,360,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
phppgadmin-C0267,phppgadmin,classes/database/Postgres.php,360,405,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
phppgadmin-C0268,phppgadmin,classes/database/Postgres.php,445,492,sql_data_access,SQL/Data Access Region,5,,,pg_catalog;the,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0269,phppgadmin,classes/database/Postgres.php,680,828,sql_data_access,SQL/Data Access Region,8,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0270,phppgadmin,classes/database/Postgres.php,1118,1188,sql_data_access,SQL/Data Access Region,4,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0271,phppgadmin,classes/database/Postgres.php,1243,1545,long_method_or_region,Long or Complex Region,61,,,,,,Extract Method,pending
phppgadmin-C0272,phppgadmin,classes/database/Postgres.php,1545,1620,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
phppgadmin-C0273,phppgadmin,classes/database/Postgres.php,1620,1744,long_method_or_region,Long or Complex Region,36,,,,,,Extract Method,pending
phppgadmin-C0274,phppgadmin,classes/database/Postgres.php,1884,1928,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
phppgadmin-C0275,phppgadmin,classes/database/Postgres.php,2042,2121,long_method_or_region,Long or Complex Region,26,,,,,,Extract Method,pending
phppgadmin-C0276,phppgadmin,classes/database/Postgres.php,2121,2221,long_method_or_region,Long or Complex Region,27,,,,,,Extract Method,pending
phppgadmin-C0277,phppgadmin,classes/database/Postgres.php,2373,2435,sql_data_access,SQL/Data Access Region,7,,,pg_class;pg_namespace,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0278,phppgadmin,classes/database/Postgres.php,2435,2495,sql_data_access,SQL/Data Access Region,9,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0279,phppgadmin,classes/database/Postgres.php,2495,2543,sql_data_access,SQL/Data Access Region,7,,,,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0280,phppgadmin,classes/database/Postgres.php,2543,2604,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
phppgadmin-C0281,phppgadmin,classes/database/Postgres.php,2653,2709,sql_data_access,SQL/Data Access Region,2,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0282,phppgadmin,classes/database/Postgres.php,2709,2757,sql_data_access,SQL/Data Access Region,2,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0283,phppgadmin,classes/database/Postgres.php,2934,2979,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
phppgadmin-C0284,phppgadmin,classes/database/Postgres.php,2979,3042,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
phppgadmin-C0285,phppgadmin,classes/database/Postgres.php,3506,3552,sql_data_access,SQL/Data Access Region,4,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0286,phppgadmin,classes/database/Postgres.php,3552,3613,sql_data_access,SQL/Data Access Region,6,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0287,phppgadmin,classes/database/Postgres.php,3690,3754,sql_data_access,SQL/Data Access Region,7,,,pg_catalog;pg_class;pg_relcheck;the,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0288,phppgadmin,classes/database/Postgres.php,3807,3891,sql_data_access,SQL/Data Access Region,9,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0289,phppgadmin,classes/database/Postgres.php,3891,3930,sql_data_access,SQL/Data Access Region,3,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0290,phppgadmin,classes/database/Postgres.php,4022,4072,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
phppgadmin-C0291,phppgadmin,classes/database/Postgres.php,4219,4271,sql_data_access,SQL/Data Access Region,4,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0292,phppgadmin,classes/database/Postgres.php,4271,4321,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
phppgadmin-C0293,phppgadmin,classes/database/Postgres.php,4321,4401,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
phppgadmin-C0294,phppgadmin,classes/database/Postgres.php,4401,4481,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phppgadmin-C0295,phppgadmin,classes/database/Postgres.php,4517,4560,sql_data_access,SQL/Data Access Region,4,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0296,phppgadmin,classes/database/Postgres.php,4676,4761,long_method_or_region,Long or Complex Region,25,,,,,,Extract Method,pending
phppgadmin-C0297,phppgadmin,classes/database/Postgres.php,4761,4803,sql_data_access,SQL/Data Access Region,2,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0298,phppgadmin,classes/database/Postgres.php,4973,5071,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
phppgadmin-C0299,phppgadmin,classes/database/Postgres.php,5605,5671,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
phppgadmin-C0300,phppgadmin,classes/database/Postgres.php,6040,6098,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phppgadmin-C0301,phppgadmin,classes/database/Postgres.php,6204,6249,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phppgadmin-C0302,phppgadmin,classes/database/Postgres.php,6249,6336,long_method_or_region,Long or Complex Region,31,,,,,,Extract Method,pending
phppgadmin-C0303,phppgadmin,classes/database/Postgres.php,6689,6822,long_method_or_region,Long or Complex Region,25,,,,,,Extract Method,pending
