candidate_id,project,file,start_line,end_line,candidate_type,dominant_issue,complexity_proxy,request_parameters,session_keys,database_tables,dom_selectors,forms,allowed_transformations,oracle_status
opencart-C0177,opencart,upload/catalog/model/extension/payment/sagepay_direct.php,121,189,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0178,opencart,upload/catalog/model/extension/payment/sagepay_direct.php,189,258,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0179,opencart,upload/catalog/model/extension/payment/sagepay_server.php,1,445,sql_data_access,SQL/Data Access Region,45,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0180,opencart,upload/catalog/model/extension/payment/sagepay_server.php,196,265,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0181,opencart,upload/catalog/model/extension/payment/securetrading_pp.php,46,85,sql_data_access,SQL/Data Access Region,5,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0182,opencart,upload/catalog/model/extension/payment/securetrading_ws.php,1,161,sql_data_access,SQL/Data Access Region,16,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0183,opencart,upload/catalog/model/extension/payment/squareup.php,1,426,sql_data_access,SQL/Data Access Region,43,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0184,opencart,upload/catalog/model/extension/payment/squareup.php,22,63,sql_data_access,SQL/Data Access Region,6,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0185,opencart,upload/catalog/model/extension/payment/squareup.php,229,287,sql_data_access,SQL/Data Access Region,4,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0186,opencart,upload/catalog/model/extension/payment/worldpay.php,1,374,sql_data_access,SQL/Data Access Region,33,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0187,opencart,upload/catalog/model/extension/payment/worldpay.php,103,182,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0188,opencart,upload/catalog/model/extension/shipping/auspost.php,1,133,sql_data_access,SQL/Data Access Region,18,,,on,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0189,opencart,upload/catalog/model/extension/shipping/auspost.php,9,133,sql_data_access,SQL/Data Access Region,17,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0190,opencart,upload/catalog/model/extension/shipping/ec_ship.php,1,541,sql_data_access,SQL/Data Access Region,22,,,that,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0191,opencart,upload/catalog/model/extension/shipping/ec_ship.php,3,534,sql_data_access,SQL/Data Access Region,21,,,that,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0192,opencart,upload/catalog/model/extension/shipping/fedex.php,1,238,sql_data_access,SQL/Data Access Region,25,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0193,opencart,upload/catalog/model/extension/shipping/fedex.php,3,239,sql_data_access,SQL/Data Access Region,24,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0194,opencart,upload/catalog/model/extension/shipping/free.php,3,44,sql_data_access,SQL/Data Access Region,5,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0195,opencart,upload/catalog/model/extension/shipping/item.php,3,48,sql_data_access,SQL/Data Access Region,6,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0196,opencart,upload/catalog/model/extension/shipping/parcelforce_48.php,1,88,sql_data_access,SQL/Data Access Region,15,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0197,opencart,upload/catalog/model/extension/shipping/parcelforce_48.php,3,88,sql_data_access,SQL/Data Access Region,14,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0198,opencart,upload/catalog/model/extension/shipping/royal_mail.php,1,1328,sql_data_access,SQL/Data Access Region,94,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0199,opencart,upload/catalog/model/extension/shipping/royal_mail.php,244,1329,sql_data_access,SQL/Data Access Region,93,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0200,opencart,upload/catalog/model/extension/shipping/ups.php,1,299,sql_data_access,SQL/Data Access Region,25,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0201,opencart,upload/catalog/model/extension/shipping/ups.php,3,300,sql_data_access,SQL/Data Access Region,24,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0202,opencart,upload/catalog/model/extension/shipping/usps.php,1,483,sql_data_access,SQL/Data Access Region,34,,,USPS,#1,,Light Data-Access Isolation;Extract Method,pending
opencart-C0203,opencart,upload/catalog/model/extension/shipping/usps.php,3,484,sql_data_access,SQL/Data Access Region,33,,,USPS,#1,,Light Data-Access Isolation;Extract Method,pending
opencart-C0204,opencart,upload/catalog/model/extension/shipping/weight.php,3,68,sql_data_access,SQL/Data Access Region,10,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0205,opencart,upload/catalog/model/extension/total/coupon.php,1,242,sql_data_access,SQL/Data Access Region,44,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0206,opencart,upload/catalog/model/extension/total/coupon.php,3,98,sql_data_access,SQL/Data Access Region,16,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0207,opencart,upload/catalog/model/extension/total/coupon.php,98,186,long_method_or_region,Long or Complex Region,21,,,,,,Extract Method,pending
opencart-C0208,opencart,upload/catalog/model/extension/total/coupon.php,186,227,sql_data_access,SQL/Data Access Region,8,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0209,opencart,upload/catalog/model/extension/total/klarna_fee.php,3,53,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
opencart-C0210,opencart,upload/catalog/model/extension/total/reward.php,1,78,sql_data_access,SQL/Data Access Region,13,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0211,opencart,upload/catalog/model/extension/total/reward.php,3,54,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0212,opencart,upload/catalog/model/extension/total/voucher.php,1,124,sql_data_access,SQL/Data Access Region,16,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0213,opencart,upload/catalog/model/extension/total/voucher.php,13,73,sql_data_access,SQL/Data Access Region,9,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0214,opencart,upload/catalog/model/extension/total/voucher_theme.php,9,49,sql_data_access,SQL/Data Access Region,7,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0215,opencart,upload/catalog/language/en-gb/extension/payment/globalpay.php,1,48,mixed_php_html_sql,SQL in Presentation Logic,2,,,ACS;Enrolment,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
opencart-C0216,opencart,upload/catalog/language/en-gb/extension/payment/realex.php,1,48,mixed_php_html_sql,SQL in Presentation Logic,2,,,ACS;Enrolment,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
opencart-C0217,opencart,upload/catalog/controller/account/address.php,221,428,long_method_or_region,Long or Complex Region,37,,,,,,Extract Method,pending
opencart-C0218,opencart,upload/catalog/controller/account/address.php,428,479,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
opencart-C0219,opencart,upload/catalog/controller/account/affiliate.php,53,255,long_method_or_region,Long or Complex Region,36,,,,,,Extract Method,pending
opencart-C0220,opencart,upload/catalog/controller/account/affiliate.php,255,300,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
opencart-C0221,opencart,upload/catalog/controller/account/edit.php,5,155,long_method_or_region,Long or Complex Region,22,,,,,,Extract Method,pending
opencart-C0222,opencart,upload/catalog/controller/account/edit.php,155,193,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0223,opencart,upload/catalog/controller/account/login.php,5,158,long_method_or_region,Long or Complex Region,22,,,,,,Extract Method,pending
opencart-C0224,opencart,upload/catalog/controller/account/order.php,88,341,long_method_or_region,Long or Complex Region,22,,,,,,Extract Method,pending
opencart-C0225,opencart,upload/catalog/controller/account/order.php,341,401,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
opencart-C0226,opencart,upload/catalog/controller/account/recurring.php,88,219,long_method_or_region,Long or Complex Region,7,,,,,,Extract Method,pending
opencart-C0227,opencart,upload/catalog/controller/account/register.php,5,220,long_method_or_region,Long or Complex Region,30,,,,,,Extract Method,pending
opencart-C0228,opencart,upload/catalog/controller/account/register.php,220,294,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
opencart-C0229,opencart,upload/catalog/controller/account/return.php,86,218,long_method_or_region,Long or Complex Region,8,,,,,,Extract Method,pending
opencart-C0230,opencart,upload/catalog/controller/account/return.php,218,451,long_method_or_region,Long or Complex Region,37,,,,,,Extract Method,pending
opencart-C0231,opencart,upload/catalog/controller/account/return.php,451,505,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
opencart-C0232,opencart,upload/catalog/controller/account/voucher.php,5,158,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
opencart-C0233,opencart,upload/catalog/controller/account/wishlist.php,3,116,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
opencart-C0234,opencart,upload/catalog/controller/affiliate/login.php,5,94,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
opencart-C0235,opencart,upload/catalog/controller/affiliate/register.php,5,309,long_method_or_region,Long or Complex Region,43,,,,,,Extract Method,pending
opencart-C0236,opencart,upload/catalog/controller/affiliate/register.php,309,393,long_method_or_region,Long or Complex Region,21,,,,,,Extract Method,pending
opencart-C0237,opencart,upload/catalog/controller/api/cart.php,3,76,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
opencart-C0238,opencart,upload/catalog/controller/api/cart.php,127,260,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
opencart-C0239,opencart,upload/catalog/controller/api/customer.php,3,98,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
opencart-C0240,opencart,upload/catalog/controller/api/order.php,3,363,long_method_or_region,Long or Complex Region,45,,,,,,Extract Method,pending
opencart-C0241,opencart,upload/catalog/controller/api/order.php,363,699,long_method_or_region,Long or Complex Region,41,,,,,,Extract Method,pending
opencart-C0242,opencart,upload/catalog/controller/api/payment.php,3,141,long_method_or_region,Long or Complex Region,21,,,,,,Extract Method,pending
opencart-C0243,opencart,upload/catalog/controller/api/payment.php,141,239,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
opencart-C0244,opencart,upload/catalog/controller/api/shipping.php,3,143,long_method_or_region,Long or Complex Region,22,,,,,,Extract Method,pending
opencart-C0245,opencart,upload/catalog/controller/api/shipping.php,143,206,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
opencart-C0246,opencart,upload/catalog/controller/api/voucher.php,37,138,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
opencart-C0247,opencart,upload/catalog/controller/checkout/cart.php,3,262,long_method_or_region,Long or Complex Region,33,,,,,,Extract Method,pending
opencart-C0248,opencart,upload/catalog/controller/checkout/cart.php,262,383,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
opencart-C0249,opencart,upload/catalog/controller/checkout/checkout.php,3,98,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0250,opencart,upload/catalog/controller/checkout/confirm.php,3,418,long_method_or_region,Long or Complex Region,53,,,,,,Extract Method,pending
opencart-C0251,opencart,upload/catalog/controller/checkout/guest.php,3,143,long_method_or_region,Long or Complex Region,24,,,,,,Extract Method,pending
opencart-C0252,opencart,upload/catalog/controller/checkout/guest.php,143,348,long_method_or_region,Long or Complex Region,32,,,,,,Extract Method,pending
opencart-C0253,opencart,upload/catalog/controller/checkout/guest_shipping.php,3,84,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
opencart-C0254,opencart,upload/catalog/controller/checkout/guest_shipping.php,84,205,long_method_or_region,Long or Complex Region,22,,,,,,Extract Method,pending
opencart-C0255,opencart,upload/catalog/controller/checkout/login.php,19,93,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
opencart-C0256,opencart,upload/catalog/controller/checkout/payment_address.php,54,173,long_method_or_region,Long or Complex Region,26,,,,,,Extract Method,pending
opencart-C0257,opencart,upload/catalog/controller/checkout/payment_method.php,3,127,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
opencart-C0258,opencart,upload/catalog/controller/checkout/payment_method.php,127,187,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
opencart-C0259,opencart,upload/catalog/controller/checkout/register.php,3,77,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0260,opencart,upload/catalog/controller/checkout/register.php,77,249,long_method_or_region,Long or Complex Region,33,,,,,,Extract Method,pending
opencart-C0261,opencart,upload/catalog/controller/checkout/shipping_address.php,60,184,long_method_or_region,Long or Complex Region,28,,,,,,Extract Method,pending
opencart-C0262,opencart,upload/catalog/controller/checkout/shipping_method.php,3,69,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0263,opencart,upload/catalog/controller/checkout/shipping_method.php,69,127,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
opencart-C0264,opencart,upload/catalog/controller/common/cart.php,3,139,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
opencart-C0265,opencart,upload/catalog/controller/common/column_left.php,3,75,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
opencart-C0266,opencart,upload/catalog/controller/common/column_right.php,3,75,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
opencart-C0267,opencart,upload/catalog/controller/common/content_bottom.php,3,75,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
opencart-C0268,opencart,upload/catalog/controller/common/content_top.php,3,75,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
opencart-C0269,opencart,upload/catalog/controller/event/statistics.php,18,57,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
opencart-C0270,opencart,upload/catalog/controller/information/contact.php,5,144,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
opencart-C0271,opencart,upload/catalog/controller/mail/order.php,1,473,sql_data_access,SQL/Data Access Region,51,,,text,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0272,opencart,upload/catalog/controller/mail/order.php,44,278,sql_data_access,SQL/Data Access Region,23,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0273,opencart,upload/catalog/controller/mail/order.php,278,334,sql_data_access,SQL/Data Access Region,5,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0274,opencart,upload/catalog/controller/mail/order.php,334,474,sql_data_access,SQL/Data Access Region,17,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0275,opencart,upload/catalog/controller/product/category.php,3,412,long_method_or_region,Long or Complex Region,53,,,,,,Extract Method,pending
opencart-C0276,opencart,upload/catalog/controller/product/compare.php,3,140,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
opencart-C0277,opencart,upload/catalog/controller/product/manufacturer.php,57,391,long_method_or_region,Long or Complex Region,39,,,,,,Extract Method,pending
opencart-C0278,opencart,upload/catalog/controller/product/product.php,5,523,long_method_or_region,Long or Complex Region,81,,,,,,Extract Method,pending
opencart-C0279,opencart,upload/catalog/controller/product/search.php,3,458,long_method_or_region,Long or Complex Region,64,,,,,,Extract Method,pending
opencart-C0280,opencart,upload/catalog/controller/product/special.php,3,271,long_method_or_region,Long or Complex Region,32,,,,,,Extract Method,pending
opencart-C0281,opencart,upload/catalog/controller/startup/error.php,9,43,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0282,opencart,upload/catalog/controller/startup/seo_url.php,1,127,sql_data_access,SQL/Data Access Region,32,,,trailing,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0283,opencart,upload/catalog/controller/startup/seo_url.php,3,68,sql_data_access,SQL/Data Access Region,17,,,trailing,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0284,opencart,upload/catalog/controller/startup/seo_url.php,68,128,sql_data_access,SQL/Data Access Region,15,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0285,opencart,upload/catalog/controller/startup/startup.php,1,194,sql_data_access,SQL/Data Access Region,35,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0286,opencart,upload/catalog/controller/startup/startup.php,3,195,sql_data_access,SQL/Data Access Region,34,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0287,opencart,upload/catalog/controller/tool/upload.php,3,78,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
opencart-C0288,opencart,upload/catalog/controller/extension/advertise/google.php,1,380,mixed_php_html,Mixed PHP/HTML,59,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
opencart-C0289,opencart,upload/catalog/controller/extension/advertise/google.php,41,122,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
opencart-C0290,opencart,upload/catalog/controller/extension/credit_card/sagepay_direct.php,83,197,long_method_or_region,Long or Complex Region,5,,,,,,Extract Method,pending
opencart-C0291,opencart,upload/catalog/controller/extension/credit_card/sagepay_server.php,162,258,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0292,opencart,upload/catalog/controller/extension/feed/google_base.php,3,127,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
opencart-C0293,opencart,upload/catalog/controller/extension/module/featured.php,3,72,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
opencart-C0294,opencart,upload/catalog/controller/extension/module/filter.php,3,74,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
opencart-C0295,opencart,upload/catalog/controller/extension/module/klarna_checkout_module.php,3,67,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
opencart-C0296,opencart,upload/catalog/controller/extension/module/pp_login.php,1,202,mixed_php_html_sql,SQL in Presentation Logic,30,,,,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
opencart-C0297,opencart,upload/catalog/controller/extension/module/pp_login.php,55,142,sql_data_access,SQL/Data Access Region,12,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0298,opencart,upload/catalog/controller/extension/openbay/amazon.php,1,590,sql_data_access,SQL/Data Access Region,55,,,subscribed,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0299,opencart,upload/catalog/controller/extension/openbay/amazon.php,3,320,sql_data_access,SQL/Data Access Region,21,,,subscribed,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0300,opencart,upload/catalog/controller/extension/openbay/amazon.php,518,578,sql_data_access,SQL/Data Access Region,10,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0301,opencart,upload/catalog/controller/extension/openbay/amazonus.php,1,591,sql_data_access,SQL/Data Access Region,55,,,subscribed,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0302,opencart,upload/catalog/controller/extension/openbay/amazonus.php,3,321,sql_data_access,SQL/Data Access Region,21,,,subscribed,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0303,opencart,upload/catalog/controller/extension/openbay/amazonus.php,517,579,sql_data_access,SQL/Data Access Region,10,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0304,opencart,upload/catalog/controller/extension/openbay/ebay.php,1,201,sql_data_access,SQL/Data Access Region,21,,,notification;polling,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0305,opencart,upload/catalog/controller/extension/openbay/ebay.php,3,120,sql_data_access,SQL/Data Access Region,14,,,notification;polling,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0306,opencart,upload/catalog/controller/extension/openbay/fba.php,3,104,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
opencart-C0307,opencart,upload/catalog/controller/extension/payment/amazon_login_pay.php,93,169,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0308,opencart,upload/catalog/controller/extension/payment/amazon_login_pay.php,332,455,long_method_or_region,Long or Complex Region,6,,,,,,Extract Method,pending
opencart-C0309,opencart,upload/catalog/controller/extension/payment/amazon_login_pay.php,455,599,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
opencart-C0310,opencart,upload/catalog/controller/extension/payment/amazon_login_pay.php,599,647,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0311,opencart,upload/catalog/controller/extension/payment/authorizenet_aim.php,29,176,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
opencart-C0312,opencart,upload/catalog/controller/extension/payment/cardconnect.php,1,347,long_method_or_region,Long or Complex Region,36,,,,,,Extract Method,pending
opencart-C0313,opencart,upload/catalog/controller/extension/payment/cardconnect.php,31,231,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
opencart-C0314,opencart,upload/catalog/controller/extension/payment/cardconnect.php,304,347,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0315,opencart,upload/catalog/controller/extension/payment/cardinity.php,29,133,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0316,opencart,upload/catalog/controller/extension/payment/cardinity.php,239,294,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
opencart-C0317,opencart,upload/catalog/controller/extension/payment/divido.php,131,260,long_method_or_region,Long or Complex Region,8,,,,,,Extract Method,pending
opencart-C0318,opencart,upload/catalog/controller/extension/payment/eway.php,3,170,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
opencart-C0319,opencart,upload/catalog/controller/extension/payment/eway.php,186,303,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
opencart-C0320,opencart,upload/catalog/controller/extension/payment/firstdata.php,84,232,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
opencart-C0321,opencart,upload/catalog/controller/extension/payment/firstdata_remote.php,40,138,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
opencart-C0322,opencart,upload/catalog/controller/extension/payment/g2apay.php,11,121,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
opencart-C0323,opencart,upload/catalog/controller/extension/payment/globalpay.php,3,82,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
opencart-C0324,opencart,upload/catalog/controller/extension/payment/globalpay.php,82,252,long_method_or_region,Long or Complex Region,29,,,,,,Extract Method,pending
opencart-C0325,opencart,upload/catalog/controller/extension/payment/globalpay_remote.php,51,221,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
opencart-C0326,opencart,upload/catalog/controller/extension/payment/globalpay_remote.php,221,335,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
opencart-C0327,opencart,upload/catalog/controller/extension/payment/klarna_account.php,1,687,sql_data_access,SQL/Data Access Region,83,,,an,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0328,opencart,upload/catalog/controller/extension/payment/klarna_account.php,3,266,long_method_or_region,Long or Complex Region,33,,,,,,Extract Method,pending
opencart-C0329,opencart,upload/catalog/controller/extension/payment/klarna_account.php,266,550,sql_data_access,SQL/Data Access Region,30,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0330,opencart,upload/catalog/controller/extension/payment/klarna_account.php,550,602,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0331,opencart,upload/catalog/controller/extension/payment/klarna_checkout.php,21,236,long_method_or_region,Long or Complex Region,35,,,,,,Extract Method,pending
opencart-C0332,opencart,upload/catalog/controller/extension/payment/klarna_checkout.php,236,415,long_method_or_region,Long or Complex Region,27,,,,,,Extract Method,pending
opencart-C0333,opencart,upload/catalog/controller/extension/payment/klarna_checkout.php,415,474,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0334,opencart,upload/catalog/controller/extension/payment/klarna_checkout.php,531,823,session_dependent_logic,Session-Dependent Logic,47,,,,,,Extract Guard;Extract Method,pending
opencart-C0335,opencart,upload/catalog/controller/extension/payment/klarna_checkout.php,823,872,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0336,opencart,upload/catalog/controller/extension/payment/klarna_checkout.php,872,1081,session_dependent_logic,Session-Dependent Logic,44,,,,,,Extract Guard;Extract Method,pending
opencart-C0337,opencart,upload/catalog/controller/extension/payment/klarna_checkout.php,1081,1187,long_method_or_region,Long or Complex Region,9,,,,,,Extract Method,pending
opencart-C0338,opencart,upload/catalog/controller/extension/payment/klarna_checkout.php,1187,1294,long_method_or_region,Long or Complex Region,29,,,,,,Extract Method,pending
opencart-C0339,opencart,upload/catalog/controller/extension/payment/klarna_checkout.php,1409,1656,long_method_or_region,Long or Complex Region,23,,,,,,Extract Method,pending
opencart-C0340,opencart,upload/catalog/controller/extension/payment/klarna_checkout.php,1656,1964,long_method_or_region,Long or Complex Region,43,,,,,,Extract Method,pending
opencart-C0341,opencart,upload/catalog/controller/extension/payment/klarna_invoice.php,1,527,sql_data_access,SQL/Data Access Region,60,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0342,opencart,upload/catalog/controller/extension/payment/klarna_invoice.php,3,136,sql_data_access,SQL/Data Access Region,16,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0343,opencart,upload/catalog/controller/extension/payment/klarna_invoice.php,136,416,sql_data_access,SQL/Data Access Region,29,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0344,opencart,upload/catalog/controller/extension/payment/klarna_invoice.php,416,472,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
opencart-C0345,opencart,upload/catalog/controller/extension/payment/laybuy.php,1,478,long_method_or_region,Long or Complex Region,39,,,,,,Extract Method,pending
opencart-C0346,opencart,upload/catalog/controller/extension/payment/laybuy.php,174,313,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
opencart-C0347,opencart,upload/catalog/controller/extension/payment/laybuy.php,333,478,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
opencart-C0348,opencart,upload/catalog/controller/extension/payment/paypoint.php,69,161,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
opencart-C0349,opencart,upload/catalog/controller/extension/payment/pilibaba.php,66,364,long_method_or_region,Long or Complex Region,23,,,,,,Extract Method,pending
opencart-C0350,opencart,upload/catalog/controller/extension/payment/pp_braintree.php,1,1635,sql_data_access,SQL/Data Access Region,220,,,an,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0351,opencart,upload/catalog/controller/extension/payment/pp_braintree.php,6,143,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
opencart-C0352,opencart,upload/catalog/controller/extension/payment/pp_braintree.php,143,418,long_method_or_region,Long or Complex Region,49,,,,,,Extract Method,pending
opencart-C0353,opencart,upload/catalog/controller/extension/payment/pp_braintree.php,501,751,sql_data_access,SQL/Data Access Region,21,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0354,opencart,upload/catalog/controller/extension/payment/pp_braintree.php,751,1126,long_method_or_region,Long or Complex Region,48,,,,,,Extract Method,pending
opencart-C0355,opencart,upload/catalog/controller/extension/payment/pp_braintree.php,1126,1540,long_method_or_region,Long or Complex Region,71,,,,,,Extract Method,pending
opencart-C0356,opencart,upload/catalog/controller/extension/payment/pp_express.php,1,1963,mixed_php_html_sql,SQL in Presentation Logic,266,,,an;it,.warning,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
opencart-C0357,opencart,upload/catalog/controller/extension/payment/pp_express.php,56,149,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
opencart-C0358,opencart,upload/catalog/controller/extension/payment/pp_express.php,149,388,sql_data_access,SQL/Data Access Region,21,,,,,,Light Data-Access Isolation;Extract Method,pending
opencart-C0359,opencart,upload/catalog/controller/extension/payment/pp_express.php,388,770,long_method_or_region,Long or Complex Region,50,,,,,,Extract Method,pending
