candidate_id,project,file,start_line,end_line,candidate_type,dominant_issue,complexity_proxy,request_parameters,session_keys,database_tables,dom_selectors,forms,allowed_transformations,oracle_status
dokuwiki-C0188,dokuwiki,inc/PluginTrait.php,1,238,mixed_php_html,Mixed PHP/HTML,30,,,,.class=,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0189,dokuwiki,inc/RemoteAPICore.php,28,176,long_method_or_region,Long or Complex Region,2,,,,,,Extract Method,pending
dokuwiki-C0190,dokuwiki,inc/RemoteAPICore.php,483,544,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0191,dokuwiki,inc/RemoteAPICore.php,780,837,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dokuwiki-C0192,dokuwiki,inc/search.php,26,107,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
dokuwiki-C0193,dokuwiki,inc/search.php,186,248,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
dokuwiki-C0194,dokuwiki,inc/search.php,387,433,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dokuwiki-C0195,dokuwiki,inc/search.php,433,519,long_method_or_region,Long or Complex Region,31,,,,,,Extract Method,pending
dokuwiki-C0196,dokuwiki,inc/Sitemapper.php,30,83,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dokuwiki-C0197,dokuwiki,inc/StyleUtils.php,19,112,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
dokuwiki-C0198,dokuwiki,inc/subscription.php,1,693,mixed_php_html,Mixed PHP/HTML,107,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0199,dokuwiki,inc/subscription.php,94,154,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dokuwiki-C0200,dokuwiki,inc/subscription.php,154,201,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dokuwiki-C0201,dokuwiki,inc/subscription.php,290,391,long_method_or_region,Long or Complex Region,22,,,,,,Extract Method,pending
dokuwiki-C0202,dokuwiki,inc/template.php,1,1873,mixed_php_html_sql,SQL in Presentation Logic,296,,,html;local;metadata;the;this;web,"#.rawurlencode($ID).
        ;#media__content;#media__tree;#mediamanager__page;.\\dokuwiki\\Menu\\Item\\;.a11y;.action;.bchead;.bcsep;.breadcrumbs;.curid;.file;.filelist;.home;.level2;.li;.license;.mediafile;.mf_;.namespaces",,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dokuwiki-C0203,dokuwiki,inc/template.php,118,166,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dokuwiki-C0204,dokuwiki,inc/template.php,205,379,long_method_or_region,Long or Complex Region,27,,,,,,Extract Method,pending
dokuwiki-C0205,dokuwiki,inc/template.php,379,418,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dokuwiki-C0206,dokuwiki,inc/template.php,520,576,long_method_or_region,Long or Complex Region,10,,,,.action,,Extract Method,pending
dokuwiki-C0207,dokuwiki,inc/template.php,576,634,long_method_or_region,Long or Complex Region,12,,,,.\\dokuwiki\\Menu\\Item\\,,Extract Method,pending
dokuwiki-C0208,dokuwiki,inc/template.php,721,769,long_method_or_region,Long or Complex Region,10,,,,.bchead;.bcsep;.breadcrumbs;.curid,,Extract Method,pending
dokuwiki-C0209,dokuwiki,inc/template.php,769,831,long_method_or_region,Long or Complex Region,16,,,,.bchead;.home,,Extract Method,pending
dokuwiki-C0210,dokuwiki,inc/template.php,851,916,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0211,dokuwiki,inc/template.php,916,1003,long_method_or_region,Long or Complex Region,21,,,,,,Extract Method,pending
dokuwiki-C0212,dokuwiki,inc/template.php,1090,1150,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dokuwiki-C0213,dokuwiki,inc/template.php,1321,1372,long_method_or_region,Long or Complex Region,11,,,,#media__content,,Extract Method,pending
dokuwiki-C0214,dokuwiki,inc/template.php,1420,1484,long_method_or_region,Long or Complex Region,13,,,,.mediafile;.mf_;.panelContent;.panelHeader;.select,,Extract Method,pending
dokuwiki-C0215,dokuwiki,inc/template.php,1518,1561,long_method_or_region,Long or Complex Region,14,,,,.license;.urlextern,,Extract Method,pending
dokuwiki-C0216,dokuwiki,inc/template.php,1678,1729,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0217,dokuwiki,inc/toolbar.php,18,241,long_method_or_region,Long or Complex Region,3,,,,,,Extract Method,pending
dokuwiki-C0218,dokuwiki,inc/utf8.php,88,122,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dokuwiki-C0219,dokuwiki,inc/utf8.php,178,284,long_method_or_region,Long or Complex Region,32,,,,,,Extract Method,pending
dokuwiki-C0220,dokuwiki,inc/utf8.php,710,886,long_method_or_region,Long or Complex Region,24,,,,,,Extract Method,pending
dokuwiki-C0221,dokuwiki,inc/utf8.php,886,965,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dokuwiki-C0222,dokuwiki,inc/utf8.php,1049,1772,long_method_or_region,Long or Complex Region,31,,,,,,Extract Method,pending
dokuwiki-C0223,dokuwiki,lib/exe/css.php,29,183,long_method_or_region,Long or Complex Region,25,,,,,,Extract Method,pending
dokuwiki-C0224,dokuwiki,lib/exe/css.php,537,576,long_method_or_region,Long or Complex Region,27,,,,,,Extract Method,pending
dokuwiki-C0225,dokuwiki,lib/exe/indexer.php,60,140,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dokuwiki-C0226,dokuwiki,lib/exe/js.php,29,163,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
dokuwiki-C0227,dokuwiki,lib/exe/js.php,219,262,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dokuwiki-C0228,dokuwiki,lib/exe/js.php,262,305,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0229,dokuwiki,lib/exe/js.php,333,485,long_method_or_region,Long or Complex Region,33,,,,,,Extract Method,pending
dokuwiki-C0230,dokuwiki,lib/plugins/auth.php,1,438,session_dependent_logic,Session-Dependent Logic,46,,,,,,Extract Guard;Extract Method,pending
dokuwiki-C0231,dokuwiki,lib/plugins/auth.php,83,121,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dokuwiki-C0232,dokuwiki,lib/tpl/dokuwiki/detail.php,1,105,mixed_php_html,Mixed PHP/HTML,78,,,,#dokuwiki__content;#dokuwiki__detail;#dokuwiki__pagetools;#dokuwiki__site;#dokuwiki__top;.<?php;.a11y;.docInfo;.echo;.group;.img_detail;.no-js;.pad;.page;.pageId;.site;.tools;.wrapper,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0233,dokuwiki,lib/tpl/dokuwiki/main.php,1,88,mixed_php_html,Mixed PHP/HTML,69,,,,#dokuwiki__aside;#dokuwiki__content;#dokuwiki__pagetools;#dokuwiki__site;#dokuwiki__top;#screen__mode;.<?php;.a11y;.aside;.content;.docInfo;.echo;.group;.include;.no;.no-js;.pad;.page;.pageId;.site,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0234,dokuwiki,lib/tpl/dokuwiki/mediamanager.php,1,44,mixed_php_html,Mixed PHP/HTML,28,,,,#media__manager;#media__opts;#mediamgr__aside;#mediamgr__content;.dokuwiki;.no-js;.pad;.popup,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0235,dokuwiki,lib/tpl/dokuwiki/tpl_footer.php,1,33,mixed_php_html,Mixed PHP/HTML,31,,,,#dokuwiki__footer;.buttons;.pad,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0236,dokuwiki,lib/tpl/dokuwiki/tpl_header.php,1,84,mixed_php_html,Mixed PHP/HTML,54,,,,#dokuwiki__header;#dokuwiki__sitetools;#dokuwiki__usertools;.a11y;.breadcrumbs;.claim;.group;.headings;.mobileTools;.pad;.skip;.tools;.trace;.user;.youarehere,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0237,dokuwiki,lib/plugins/acl/admin.php,1,815,mixed_php_html_sql,SQL in Presentation Logic,123,current_id;current_ns,,conf;of;pages;parts;this;upper,#acl__detail;#acl__info;#acl__tree;#acl__user;#acl_manager;#fn__1;#fnt__1;.aclgroup;.aclns;.aclpage;.acluser;.action;.check;.class=;.clearer;.edit;.fn;.fn_bot;.fn_top;.footnotes,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dokuwiki-C0238,dokuwiki,lib/plugins/acl/admin.php,54,174,long_method_or_region,Long or Complex Region,30,,,,,,Extract Method,pending
dokuwiki-C0239,dokuwiki,lib/plugins/acl/admin.php,284,326,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
dokuwiki-C0240,dokuwiki,lib/plugins/acl/admin.php,408,491,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
dokuwiki-C0241,dokuwiki,lib/plugins/acl/admin.php,755,816,long_method_or_region,Long or Complex Region,11,,,,.aclgroup;.acluser;.edit,,Extract Method,pending
dokuwiki-C0242,dokuwiki,lib/plugins/authad/auth.php,1,730,mixed_php_html,Mixed PHP/HTML,119,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0243,dokuwiki,lib/plugins/authad/auth.php,189,284,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
dokuwiki-C0244,dokuwiki,lib/plugins/authad/auth.php,467,522,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
dokuwiki-C0245,dokuwiki,lib/plugins/authad/auth.php,522,576,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dokuwiki-C0246,dokuwiki,lib/plugins/authad/auth.php,626,675,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0247,dokuwiki,lib/plugins/authldap/auth.php,55,152,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
dokuwiki-C0248,dokuwiki,lib/plugins/authldap/auth.php,161,307,long_method_or_region,Long or Complex Region,33,,,,,,Extract Method,pending
dokuwiki-C0249,dokuwiki,lib/plugins/authldap/auth.php,307,364,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0250,dokuwiki,lib/plugins/authldap/auth.php,377,430,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dokuwiki-C0251,dokuwiki,lib/plugins/authldap/auth.php,509,613,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
dokuwiki-C0252,dokuwiki,lib/plugins/authmysql/auth.php,1,1110,sql_data_access,SQL/Data Access Region,182,,,a;procedure;the;will,,,Light Data-Access Isolation;Extract Method,pending
dokuwiki-C0253,dokuwiki,lib/plugins/authmysql/auth.php,220,277,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dokuwiki-C0254,dokuwiki,lib/plugins/authmysql/auth.php,277,330,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0255,dokuwiki,lib/plugins/authmysql/auth.php,799,857,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
dokuwiki-C0256,dokuwiki,lib/plugins/authmysql/auth.php,1041,1085,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
dokuwiki-C0257,dokuwiki,lib/plugins/authpdo/auth.php,1,781,sql_data_access,SQL/Data Access Region,138,,,select;the,,,Light Data-Access Isolation;Extract Method,pending
dokuwiki-C0258,dokuwiki,lib/plugins/authpdo/auth.php,26,161,sql_data_access,SQL/Data Access Region,16,,,,,,Light Data-Access Isolation;Extract Method,pending
dokuwiki-C0259,dokuwiki,lib/plugins/authpdo/auth.php,233,291,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0260,dokuwiki,lib/plugins/authpdo/auth.php,291,382,long_method_or_region,Long or Complex Region,27,,,,,,Extract Method,pending
dokuwiki-C0261,dokuwiki,lib/plugins/authpdo/auth.php,400,435,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0262,dokuwiki,lib/plugins/authpdo/auth.php,659,713,sql_data_access,SQL/Data Access Region,13,,,,,,Light Data-Access Isolation;Extract Method,pending
dokuwiki-C0263,dokuwiki,lib/plugins/authpgsql/auth.php,1,431,sql_data_access,SQL/Data Access Region,49,,,or;the,,,Light Data-Access Isolation;Extract Method,pending
dokuwiki-C0264,dokuwiki,lib/plugins/authpgsql/auth.php,253,300,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0265,dokuwiki,lib/plugins/config/admin.php,1,404,mixed_php_html,Mixed PHP/HTML,78,,PLUGIN_CONFIG,,#config__manager;.default;.error;.info;.inline;.label;.no;.outkey;.protected;.success;.table;.value,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0266,dokuwiki,lib/plugins/config/admin.php,43,89,session_dependent_logic,Session-Dependent Logic,11,,PLUGIN_CONFIG,,,,Extract Guard;Extract Method,pending
dokuwiki-C0267,dokuwiki,lib/plugins/config/admin.php,89,182,long_method_or_region,Long or Complex Region,21,,,,#config__manager;.default;.error;.info;.inline;.label;.no;.outkey;.protected;.success;.table;.value,,Extract Method,pending
dokuwiki-C0268,dokuwiki,lib/plugins/config/admin.php,274,331,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
dokuwiki-C0269,dokuwiki,lib/plugins/config/admin.php,331,390,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dokuwiki-C0270,dokuwiki,lib/plugins/extension/admin.php,1,159,mixed_php_html,Mixed PHP/HTML,30,,,,#extension__manager,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0271,dokuwiki,lib/plugins/extension/admin.php,46,134,long_method_or_region,Long or Complex Region,21,,,,,,Extract Method,pending
dokuwiki-C0272,dokuwiki,lib/plugins/info/syntax.php,1,294,mixed_php_html,Mixed PHP/HTML,36,,,,.code;.inline;.leftalign;.level2;.level3;.li;.rightalign;.table,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0273,dokuwiki,lib/plugins/info/syntax.php,69,120,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dokuwiki-C0274,dokuwiki,lib/plugins/popularity/admin.php,1,152,mixed_php_html,Mixed PHP/HTML,21,,,,#autosubmit;.edit,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0275,dokuwiki,lib/plugins/popularity/helper.php,135,262,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0276,dokuwiki,lib/plugins/revert/admin.php,1,184,mixed_php_html,Mixed PHP/HTML,19,,,,#revert__;.edit;.li;.minor;.no;.user,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0277,dokuwiki,lib/plugins/styling/admin.php,1,211,mixed_php_html,Mixed PHP/HTML,21,,,,#plugin__styling;#tpl__;.btn_preview;.color;.error;.ispopup;.nopopup;.page;.primary;.styling,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0278,dokuwiki,lib/plugins/styling/popup.php,1,30,mixed_php_html,Mixed PHP/HTML,17,,,,.dokuwiki,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0279,dokuwiki,lib/plugins/usermanager/admin.php,1,1083,mixed_php_html,Mixed PHP/HTML,169,,import_failures,,.disabled;.error;.field;.import_failures;.import_users;.level2;.level3;.line;.lineno;.usergroups;.userid;.usermail;.username,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0280,dokuwiki,lib/plugins/usermanager/admin.php,111,163,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
dokuwiki-C0281,dokuwiki,lib/plugins/usermanager/admin.php,163,308,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dokuwiki-C0282,dokuwiki,lib/plugins/usermanager/admin.php,308,391,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dokuwiki-C0283,dokuwiki,lib/plugins/usermanager/admin.php,510,590,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
dokuwiki-C0284,dokuwiki,lib/plugins/usermanager/admin.php,650,735,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
dokuwiki-C0285,dokuwiki,lib/plugins/usermanager/admin.php,924,995,session_dependent_logic,Session-Dependent Logic,15,,import_failures,,,,Extract Guard;Extract Method,pending
dokuwiki-C0286,dokuwiki,lib/plugins/extension/helper/extension.php,699,744,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dokuwiki-C0287,dokuwiki,lib/plugins/extension/helper/extension.php,857,965,long_method_or_region,Long or Complex Region,23,,,,#template:,,Extract Method,pending
dokuwiki-C0288,dokuwiki,lib/plugins/extension/helper/extension.php,965,1038,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
dokuwiki-C0289,dokuwiki,lib/plugins/extension/helper/extension.php,1038,1081,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0290,dokuwiki,lib/plugins/extension/helper/gui.php,1,193,mixed_php_html,Mixed PHP/HTML,17,,,,.active;.panelHeader;.tabs,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0291,dokuwiki,lib/plugins/extension/helper/list.php,1,567,mixed_php_html,Mixed PHP/HTML,80,,,,#extension__list;#extensionplugin__;.a11y;.author;.bugs;.close;.details;.donate;.error;.extensionList;.extension_screenshot;.info;.linkbar;.msg;.no;.notfound;.notify;.permerror;.popularity;.screenshot,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0292,dokuwiki,lib/plugins/extension/helper/list.php,358,449,long_method_or_region,Long or Complex Region,18,,,,.details;.donate,,Extract Method,pending
dokuwiki-C0293,dokuwiki,lib/plugins/extension/helper/list.php,463,525,long_method_or_region,Long or Complex Region,16,,,,.permerror;.version,,Extract Method,pending
dokuwiki-C0294,dokuwiki,lib/plugins/config/settings/config.class.php,1,1430,mixed_php_html_sql,SQL in Presentation Logic,267,,,a;an;array;changed;comma;last;quoted;setting;the;value,#config___;./conf/settings.class.php;.checkbox;.edit;.input;.other;.selection;.setting;.setting_;.setting_undefined,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dokuwiki-C0295,dokuwiki,lib/plugins/config/settings/config.class.php,66,124,long_method_or_region,Long or Complex Region,12,,,,.setting;.setting_;.setting_undefined,,Extract Method,pending
dokuwiki-C0296,dokuwiki,lib/plugins/config/settings/config.class.php,191,244,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dokuwiki-C0297,dokuwiki,lib/plugins/config/settings/config.class.php,369,413,long_method_or_region,Long or Complex Region,12,,,,./conf/settings.class.php,,Extract Method,pending
dokuwiki-C0298,dokuwiki,lib/plugins/config/settings/config.class.php,870,938,long_method_or_region,Long or Complex Region,21,,,,,,Extract Method,pending
dokuwiki-C0299,dokuwiki,lib/plugins/config/settings/config.class.php,1070,1121,long_method_or_region,Long or Complex Region,14,,,,#config___;.edit,,Extract Method,pending
dokuwiki-C0300,dokuwiki,lib/plugins/config/settings/config.class.php,1152,1243,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
dokuwiki-C0301,dokuwiki,lib/plugins/config/settings/config.class.php,1270,1340,long_method_or_region,Long or Complex Region,15,,,,#config___;.checkbox;.edit;.other;.selection,,Extract Method,pending
dokuwiki-C0302,dokuwiki,lib/plugins/config/settings/config.metadata.php,1,240,sql_data_access,SQL/Data Access Region,23,,,a;changing;enabled;licence;string;the,,,Light Data-Access Isolation;Extract Method,pending
dokuwiki-C0303,dokuwiki,lib/plugins/config/settings/extra.class.php,93,146,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dokuwiki-C0304,dokuwiki,lib/plugins/config/lang/cy/lang.php,1,262,mixed_php_html,Mixed PHP/HTML,14,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0305,dokuwiki,lib/plugins/config/lang/da/lang.php,1,200,mixed_php_html,Mixed PHP/HTML,42,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0306,dokuwiki,lib/plugins/config/lang/de/lang.php,1,225,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0307,dokuwiki,lib/plugins/config/lang/de-informal/lang.php,1,208,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0308,dokuwiki,lib/plugins/config/lang/en/lang.php,1,279,mixed_php_html,Mixed PHP/HTML,58,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0309,dokuwiki,lib/plugins/config/lang/es/lang.php,1,228,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0310,dokuwiki,lib/plugins/config/lang/hr/lang.php,1,210,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0311,dokuwiki,lib/plugins/config/lang/hu/lang.php,1,202,mixed_php_html,Mixed PHP/HTML,13,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0312,dokuwiki,lib/plugins/config/lang/it/lang.php,1,214,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0313,dokuwiki,lib/plugins/config/lang/ko/lang.php,1,211,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0314,dokuwiki,lib/plugins/config/lang/no/lang.php,1,214,mixed_php_html,Mixed PHP/HTML,64,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0315,dokuwiki,lib/plugins/config/lang/pt/lang.php,1,193,mixed_php_html,Mixed PHP/HTML,14,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0316,dokuwiki,lib/plugins/config/lang/pt-br/lang.php,1,217,mixed_php_html,Mixed PHP/HTML,16,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0317,dokuwiki,lib/plugins/config/lang/sk/lang.php,1,198,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0318,dokuwiki,lib/plugins/authpgsql/lang/en/settings.php,1,33,sql_data_access,SQL/Data Access Region,14,,,a;all;clause,,,Light Data-Access Isolation;Extract Method,pending
dokuwiki-C0319,dokuwiki,lib/plugins/authmysql/lang/en/settings.php,1,39,sql_data_access,SQL/Data Access Region,14,,,a;all;clause,,,Light Data-Access Isolation;Extract Method,pending
dokuwiki-C0320,dokuwiki,lib/plugins/authad/adLDAP/adLDAP.php,1,949,sql_data_access,SQL/Data Access Region,131,,,Active;a;admin;the;your,,,Light Data-Access Isolation;Extract Method,pending
dokuwiki-C0321,dokuwiki,lib/plugins/authad/adLDAP/adLDAP.php,574,614,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
dokuwiki-C0322,dokuwiki,lib/plugins/authad/adLDAP/adLDAP.php,623,678,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dokuwiki-C0323,dokuwiki,lib/plugins/authad/adLDAP/adLDAP.php,692,733,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0324,dokuwiki,lib/plugins/authad/adLDAP/adLDAP.php,798,879,long_method_or_region,Long or Complex Region,55,,,,,,Extract Method,pending
dokuwiki-C0325,dokuwiki,lib/plugins/authad/adLDAP/classes/adLDAPExchange.php,152,220,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dokuwiki-C0326,dokuwiki,lib/plugins/authad/adLDAP/classes/adLDAPExchange.php,260,303,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dokuwiki-C0327,dokuwiki,lib/plugins/authad/adLDAP/classes/adLDAPFolders.php,81,151,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
dokuwiki-C0328,dokuwiki,lib/plugins/authad/adLDAP/classes/adLDAPGroups.php,308,357,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dokuwiki-C0329,dokuwiki,lib/plugins/authad/adLDAP/classes/adLDAPGroups.php,357,414,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
dokuwiki-C0330,dokuwiki,lib/plugins/authad/adLDAP/classes/adLDAPUsers.php,75,131,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dokuwiki-C0331,dokuwiki,lib/plugins/authad/adLDAP/classes/adLDAPUsers.php,131,169,long_method_or_region,Long or Complex Region,22,,,,,,Extract Method,pending
dokuwiki-C0332,dokuwiki,lib/plugins/authad/adLDAP/classes/adLDAPUsers.php,216,271,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dokuwiki-C0333,dokuwiki,lib/plugins/authad/adLDAP/classes/adLDAPUsers.php,320,392,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dokuwiki-C0334,dokuwiki,lib/plugins/authad/adLDAP/classes/adLDAPUsers.php,392,440,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0335,dokuwiki,lib/plugins/authad/adLDAP/classes/adLDAPUsers.php,475,516,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0336,dokuwiki,lib/images/fileicons/index.php,1,67,mixed_php_html,Mixed PHP/HTML,13,,,,.black;.box;.white,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0337,dokuwiki,inc/Action/Edit.php,40,87,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dokuwiki-C0338,dokuwiki,inc/Action/Resendpwd.php,59,178,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
dokuwiki-C0339,dokuwiki,inc/Action/Search.php,79,136,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dokuwiki-C0340,dokuwiki,inc/Action/Subscribe.php,53,114,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0341,dokuwiki,inc/Action/Subscribe.php,114,167,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0342,dokuwiki,inc/Form/Form.php,1,456,form_handling,Request Handling Mixed With Rendering,54,,,,,,Extract Validation Helper;Extract Method;Extract View Helper,pending
dokuwiki-C0343,dokuwiki,inc/Form/Form.php,310,332,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dokuwiki-C0344,dokuwiki,inc/Form/InputElement.php,1,159,mixed_php_html,Mixed PHP/HTML,18,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0345,dokuwiki,inc/Form/LegacyForm.php,21,114,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
dokuwiki-C0346,dokuwiki,inc/parser/handler.php,378,437,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
dokuwiki-C0347,dokuwiki,inc/parser/handler.php,527,591,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0348,dokuwiki,inc/parser/handler.php,666,722,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
dokuwiki-C0349,dokuwiki,inc/parser/handler.php,722,813,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
dokuwiki-C0350,dokuwiki,inc/parser/handler.php,995,1103,long_method_or_region,Long or Complex Region,8,,,,,,Extract Method,pending
dokuwiki-C0351,dokuwiki,inc/parser/handler.php,1211,1265,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
